seed,alg,layer,err,n
7,ADAPT,26,0.00026130880744634766,6
7,ADAPT,27,0.00011774977885892213,6
7,ADAPT,28,5.838963186910462e-5,6
7,ADAPT,29,5.348621870737702e-6,6
7,ADAPT,30,2.5458928352151133e-6,6
7,ADAPT,31,2.508304186576993e-7,6
7,ADAPT,32,2.563067660332763e-7,6
7,ADAPT,33,2.2545586197963985e-7,6
7,ADAPT,34,1.6650087886205256e-7,6
7,ADAPT,35,1.8567981907580133e-7,6
7,ADAPT,36,1.548973767029338e-7,6
7,ADAPT,37,1.3181435498665905e-7,6
7,ADAPT,38,1.273032195214796e-7,6
7,ADAPT,39,1.0699694996674225e-7,6
7,ADAPT,40,8.885947444525755e-8,6
7,ADAPT,41,8.415061714117655e-8,6
7,ADAPT,42,5.281759651865059e-8,6
7,QAOA,2,0.9945588113090027,6
7,QAOA,4,1.7839730524085624,6
7,QAOA,6,0.8133924917486572,6
7,QAOA,8,0.6944303452972385,6
7,QAOA,10,0.3362458068368177,6
7,QAOA,12,0.8139684952052626,6
7,QAOA,14,0.9090317939003771,6
7,QAOA,16,0.2048629222692151,6
7,QAOA,18,0.08357797813466838,6
7,QAOA,20,0.33611729892909636,6
7,QAOA,22,0.7182676554601253,6
7,QAOA,24,0.30570087946210656,6
7,QAOA,26,0.346325129364752,6
7,QAOA,28,0.09474200804388477,6
7,QAOA,30,0.3430671419993354,6
7,QAOA,32,0.31319007277527966,6
7,QAOA,34,0.17999197739942296,6
7,QAOA,36,0.10953437329764348,6
7,QAOA,38,0.06386291780398157,6
8,ADAPT,2,1.97816184214998,6
8,ADAPT,3,1.4839395336514452,6
8,ADAPT,4,1.0170805961641065,6
8,ADAPT,5,0.6203267811988811,6
8,ADAPT,6,0.6203017533794233,6
8,ADAPT,7,0.3465557587829,6
8,ADAPT,8,0.057434411789912154,6
8,ADAPT,9,0.008524792717880203,6
8,ADAPT,10,7.964411170746644e-5,6
8,ADAPT,11,4.8592225546428836e-5,6
8,ADAPT,12,3.172854669575287e-5,6
8,ADAPT,13,2.0244822464654533e-5,6
8,ADAPT,14,1.99556087032704e-5,6
8,ADAPT,15,1.960029974590327e-5,6
8,ADAPT,16,1.9455105704224707e-5,6
8,ADAPT,17,1.912273654713914e-5,6
8,ADAPT,18,1.9040782626156272e-5,6
8,ADAPT,19,1.898953872903064e-5,6
8,ADAPT,20,1.8857258253568432e-5,6
8,ADAPT,21,1.8828933873393794e-5,6
8,ADAPT,22,1.882156953048053e-5,6
8,ADAPT,23,1.880397990916549e-5,6
8,ADAPT,24,1.879198440768448e-5,6
8,ADAPT,25,1.8787321113045152e-5,6
8,ADAPT,26,1.8785471924687158e-5,6
8,ADAPT,27,1.878459350201922e-5,6
8,ADAPT,28,1.878416722966847e-5,6
8,ADAPT,29,1.87840011438567e-5,6
8,ADAPT,30,1.8783930376464752e-5,6
8,ADAPT,31,1.878391477561081e-5,6
8,ADAPT,32,1.5896119895053573e-5,6
8,ADAPT,33,1.4825096694259798e-5,6
8,ADAPT,34,1.475928512917335e-5,6
8,ADAPT,35,1.467716548742004e-5,6
8,ADAPT,36,1.457569915164214e-5,6
8,ADAPT,37,1.4553515615745027e-5,6
8,ADAPT,38,1.4536329701719808e-5,6
8,ADAPT,39,1.4536617346294634e-5,6
8,ADAPT,40,1.453446447552409e-5,6
8,ADAPT,41,1.4533584268505706e-5,6
8,ADAPT,42,1.453312487242897e-5,6
8,QAOA,2,1.1373126954395252,6
8,QAOA,4,1.1372604825862682,6
8,QAOA,6,0.6323521106460355,6
8,QAOA,8,0.4398319749206978,6
8,QAOA,10,0.9359613386308121,6
8,QAOA,12,0.39866667577665993,6
8,QAOA,14,0.22445524802148586,6
8,QAOA,16,0.1217280836993897,6
8,QAOA,18,0.11997160854948685,6
8,QAOA,20,0.11677103809257972,6
8,QAOA,22,0.2588994653777217,6
8,QAOA,24,0.4017020863762646,6
8,QAOA,26,0.3126939291103241,6
8,QAOA,28,0.1841308748413084,6
8,QAOA,30,0.08454707080540036,6
8,QAOA,32,0.07412114923235791,6
8,QAOA,34,0.08701910717637329,6
8,QAOA,36,0.0006827776054443291,6
8,QAOA,38,0.04157008520620842,6
9,ADAPT,2,1.5365050446624373,6
9,ADAPT,3,1.0930016857589422,6
9,ADAPT,4,0.6798951863102483,6
9,ADAPT,5,0.40228321944236534,6
9,ADAPT,6,0.4022756152923179,6
9,ADAPT,7,0.060205898416613834,6
9,ADAPT,8,0.02252379586155051,6
9,ADAPT,9,0.0014259376623968478,6
9,ADAPT,10,0.0003844932808556578,6
9,ADAPT,11,0.00015508704119238104,6
9,ADAPT,12,7.585673006271776e-5,6
9,ADAPT,13,3.929725372753268e-5,6
9,ADAPT,14,2.4040957561588527e-5,6
9,ADAPT,15,1.6863328339944417e-5,6
9,ADAPT,16,1.0526943375666065e-5,6
9,ADAPT,17,7.739848554955131e-6,6
9,ADAPT,18,6.8023657568971885e-6,6
9,ADAPT,19,6.079313131124309e-6,6
9,ADAPT,20,5.8670640203928315e-6,6
9,ADAPT,21,5.16821449814131e-6,6
9,ADAPT,22,3.965820944529241e-6,6
9,ADAPT,23,3.3500200773417532e-6,6
9,ADAPT,24,3.1172963108616614e-6,6
9,ADAPT,25,3.023234402377284e-6,6
9,ADAPT,26,2.9829517806945205e-6,6
9,ADAPT,27,2.97380332892061e-6,6
9,ADAPT,28,2.981571694427032e-6,6
9,ADAPT,29,2.9753641852536816e-6,6
9,ADAPT,30,2.961892411335043e-6,6
9,ADAPT,31,2.9590862835604526e-6,6
9,ADAPT,32,2.9595248598468515e-6,6
9,ADAPT,33,2.9638109468876905e-6,6
9,ADAPT,34,2.950152105718473e-6,6
9,ADAPT,35,2.945242169261064e-6,6
9,ADAPT,36,2.8983065867294044e-6,6
9,ADAPT,37,1.3379075003427943e-7,6
9,ADAPT,38,1.0752112444833983e-7,6
9,ADAPT,39,1.0413183826329941e-7,6
9,ADAPT,40,9.934570410763399e-8,6
9,ADAPT,41,5.145518677807104e-8,6
9,ADAPT,42,1.924810888453976e-8,6
9,QAOA,2,0.8176769758557283,6
9,QAOA,4,0.8176769758557398,6
9,QAOA,6,0.3515852457106261,6
9,QAOA,8,1.086280108292219,6
9,QAOA,10,0.2691242966277345,6
9,QAOA,12,0.15762332104918642,6
9,QAOA,14,0.06408770052812152,6
9,QAOA,16,0.0830933407812573,6
9,QAOA,18,0.3281103027949248,6
9,QAOA,20,0.39777525932416946,6
9,QAOA,22,0.2755896888246623,6
9,QAOA,24,0.35010627674320993,6
9,QAOA,26,0.1854418787254044,6
9,QAOA,28,0.059693770254527045,6
9,QAOA,30,0.02504074803255829,6
9,QAOA,32,0.02414090921992873,6
9,QAOA,34,0.12937045777075262,6
9,QAOA,36,0.022226844122529954,6
9,QAOA,38,0.04960255031384797,6
10,ADAPT,2,1.5622777947882196,6
10,ADAPT,3,1.085260556195474,6
10,ADAPT,4,0.8488892752726107,6
10,ADAPT,5,0.6341573198723731,6
10,ADAPT,6,0.5933157868824743,6
10,ADAPT,7,0.5932986220948928,6
10,ADAPT,8,0.5932936715912813,6
10,ADAPT,9,0.5932840716798298,6
10,ADAPT,10,0.5932830307263863,6
10,ADAPT,11,0.5870816941964598,6
10,ADAPT,12,0.230780141555206,6
10,ADAPT,13,0.03325263313441429,6
10,ADAPT,14,0.014807532408022794,6
10,ADAPT,15,0.006563519193391265,6
10,ADAPT,16,0.004129599837575881,6
10,ADAPT,17,0.002471580782636984,6
10,ADAPT,18,0.00225637546940316,6
10,ADAPT,19,0.002121024006601857,6
10,ADAPT,20,0.0018797571202622265,6
10,ADAPT,21,0.0017783047078978598,6
10,ADAPT,22,0.0016196700475736847,6
10,ADAPT,23,0.0015457151878575104,6
10,ADAPT,24,0.0011489440171299492,6
10,ADAPT,25,0.0007025567286476075,6
10,ADAPT,26,7.652159952176163e-5,6
10,ADAPT,27,3.154742565847357e-6,6
10,ADAPT,28,3.43806792812984e-7,6
10,ADAPT,29,1.1771006924732319e-7,6
10,ADAPT,30,1.0346685286322099e-7,6
10,ADAPT,31,4.5528690151286355e-8,6
10,ADAPT,32,1.855201858802502e-8,6
10,ADAPT,33,8.643236348859773e-9,6
10,ADAPT,34,3.688762184594907e-9,6
10,ADAPT,35,6.804166119422916e-10,6
10,ADAPT,36,2.2371882124616604e-10,6
10,ADAPT,37,6.432099297626337e-11,6
10,ADAPT,38,2.0809132195154234e-11,6
10,ADAPT,39,1.802558102781404e-11,6
10,ADAPT,40,1.0401457473108167e-11,6
10,ADAPT,41,2.2781776465308212e-12,6
10,ADAPT,42,7.522871214860061e-13,6
10,QAOA,2,0.8500985119992919,6
10,QAOA,4,0.6927566039887303,6
10,QAOA,6,0.5331401665806643,6
10,QAOA,8,0.4573709675194282,6
10,QAOA,10,0.7817934759747351,6
10,QAOA,12,0.24223073772918813,6
10,QAOA,14,0.23696721333479864,6
10,QAOA,16,0.12290538546427765,6
10,QAOA,18,0.5320073183455545,6
10,QAOA,20,0.31015129740497116,6
10,QAOA,22,0.3400438270358874,6
10,QAOA,24,0.011904201036005091,6
10,QAOA,26,0.23884649023231308,6
10,QAOA,28,0.23438925856673176,6
10,QAOA,30,0.16107216901687949,6
10,QAOA,32,0.0381636320720844,6
10,QAOA,34,0.02110609577689182,6
10,QAOA,36,0.10738399597378923,6
10,QAOA,38,0.09833504990918929,6
11,ADAPT,2,1.9085500325928013,6
11,ADAPT,3,1.4169167095145543,6
11,ADAPT,4,0.9380902706934933,6
11,ADAPT,5,0.6589743328584703,6
11,ADAPT,6,0.43960356938079315,6
11,ADAPT,7,0.43958405618336194,6
11,ADAPT,8,3.1053442580919466e-5,6
11,ADAPT,9,2.720219498453247e-5,6
11,ADAPT,10,2.1664768802942547e-5,6
11,ADAPT,11,1.8941383169490678e-5,6
11,ADAPT,12,1.860911531981202e-5,6
11,ADAPT,13,1.7853123520872316e-5,6
11,ADAPT,14,1.5287006249309343e-5,6
11,ADAPT,15,1.5223557081611716e-5,6
11,ADAPT,16,1.5040145278533146e-5,6
11,ADAPT,17,1.4967316941394415e-5,6
11,ADAPT,18,1.4956787821596151e-5,6
11,ADAPT,19,1.4792666152452227e-5,6
11,ADAPT,20,1.4769895046562453e-5,6
11,ADAPT,21,1.475839006559454e-5,6
11,ADAPT,22,1.474057734007772e-5,6
11,ADAPT,23,1.4736114104962894e-5,6
11,ADAPT,24,1.4732068642331342e-5,6
11,ADAPT,25,1.472910763666846e-5,6
11,ADAPT,26,1.4726325010983032e-5,6
11,ADAPT,27,1.4724479894923093e-5,6
11,ADAPT,28,1.4722697856406342e-5,6
11,ADAPT,29,1.4721191023525648e-5,6
11,ADAPT,30,1.4719891949788177e-5,6
11,ADAPT,31,1.4406511691156254e-5,6
11,ADAPT,32,1.0475190751257912e-5,6
11,ADAPT,33,6.049208006508877e-6,6
11,ADAPT,34,6.549372608688486e-7,6
11,ADAPT,35,4.3611250077901786e-7,6
11,ADAPT,36,2.6320763613085774e-7,6
11,ADAPT,37,1.0382725434965323e-7,6
11,ADAPT,38,9.413799251234423e-8,6
11,ADAPT,39,6.669231122913288e-8,6
11,ADAPT,40,5.343576692240504e-8,6
11,ADAPT,41,3.5139095189151703e-8,6
11,ADAPT,42,2.7348239228786042e-8,6
11,QAOA,2,1.046524319570958,6
11,QAOA,4,0.753256494724015,6
11,QAOA,6,0.5525878901648582,6
11,QAOA,8,0.5525878901648467,6
11,QAOA,10,1.220024441513691,6
11,QAOA,12,0.23779490484266752,6
11,QAOA,14,0.750216805271954,6
11,QAOA,16,0.6692813194723781,6
11,QAOA,18,0.7339886360731311,6
11,QAOA,20,0.5923275055167805,6
11,QAOA,22,0.03331304686935521,6
11,QAOA,24,0.4420976204391307,6
11,QAOA,26,0.02644779203892167,6
11,QAOA,28,0.3562003362515993,6
11,QAOA,30,0.06547117177910167,6
11,QAOA,32,0.006213036327853416,6
11,QAOA,34,0.131905611369044,6
11,QAOA,36,0.12002609864354952,6
11,QAOA,38,0.12294635258116315,6
12,ADAPT,2,1.4163110258582003,6
12,ADAPT,3,0.9385685696432517,6
12,ADAPT,4,0.599867830011175,6
12,ADAPT,5,0.4154211918278241,6
12,ADAPT,6,0.4153898256799575,6
12,ADAPT,7,0.15436822790836846,6
12,ADAPT,8,0.08398697059458815,6
12,ADAPT,9,1.533532878639221e-5,6
12,ADAPT,10,1.4237129327021592e-5,6
12,ADAPT,11,1.3150467239597674e-5,6
12,ADAPT,12,1.2886251976595986e-5,6
12,ADAPT,13,1.1871376678129764e-5,6
12,ADAPT,14,1.0903216637103696e-5,6
12,ADAPT,15,1.0822017780576232e-5,6
12,ADAPT,16,1.0650848548010572e-5,6
12,ADAPT,17,1.0530803903563424e-5,6
12,ADAPT,18,1.0528703625389824e-5,6
12,ADAPT,19,1.0514087148472129e-5,6
12,ADAPT,20,1.0509808343606153e-5,6
12,ADAPT,21,1.0505974445074173e-5,6
12,ADAPT,22,1.050199793883877e-5,6
12,ADAPT,23,1.0498716909168593e-5,6
12,ADAPT,24,1.0496185599784269e-5,6
12,ADAPT,25,5.268594104990143e-6,6
12,ADAPT,26,5.0952043011420756e-6,6
12,ADAPT,27,4.758974090357526e-6,6
12,ADAPT,28,4.755540615519749e-6,6
12,ADAPT,29,4.743854436384254e-6,6
12,ADAPT,30,4.527644276386411e-6,6
12,ADAPT,31,4.4343189333773125e-6,6
12,ADAPT,32,3.3219371902148964e-6,6
12,ADAPT,33,3.2844752642091635e-6,6
12,ADAPT,34,4.0214143837147276e-7,6
12,ADAPT,35,5.800177405035356e-8,6
12,ADAPT,36,3.7325809110200225e-8,6
12,ADAPT,37,2.6776482364709864e-8,6
12,ADAPT,38,1.265750615431216e-8,6
12,ADAPT,39,7.654773703791307e-9,6
12,ADAPT,40,3.260208991662239e-9,6
12,ADAPT,41,1.4686234450778102e-9,6
12,ADAPT,42,9.411555978999786e-10,6
12,QAOA,2,0.6772309033994461,6
12,QAOA,4,0.5031640822821686,6
12,QAOA,6,0.6772309033994364,6
12,QAOA,8,0.31973867476473394,6
12,QAOA,10,0.3168430075219133,6
12,QAOA,12,0.1707833979390374,6
12,QAOA,14,0.400741499108241,6
12,QAOA,16,0.19046798619654481,6
12,QAOA,18,0.35960701736311673,6
12,QAOA,20,0.5092619324656988,6
12,QAOA,22,0.11758961332037021,6
12,QAOA,24,0.3305572560440151,6
12,QAOA,26,0.11948146783156766,6
12,QAOA,28,0.09331961521584908,6
12,QAOA,30,0.056706043906924464,6
12,QAOA,32,0.09735994372695966,6
12,QAOA,34,0.13758436596619283,6
12,QAOA,36,0.11131396610932942,6
12,QAOA,38,0.09458968312713978,6
13,ADAPT,2,1.5372698154558222,6
13,ADAPT,3,1.045157989987242,6
13,ADAPT,4,0.6254846585827423,6
13,ADAPT,5,0.33850708034408505,6
13,ADAPT,6,0.14834137591077123,6
13,ADAPT,7,0.1483302347891673,6
13,ADAPT,8,0.14830442040211445,6
13,ADAPT,9,0.14829218879610373,6
13,ADAPT,10,0.14828556010343696,6
13,ADAPT,11,0.14828360224408232,6
13,ADAPT,12,0.09758830228930471,6
13,ADAPT,13,0.00016884677849304808,6
13,ADAPT,14,9.142662921934885e-5,6
13,ADAPT,15,6.772688006417837e-5,6
13,ADAPT,16,5.1179831177528e-5,6
13,ADAPT,17,4.818471680234637e-5,6
13,ADAPT,18,4.591199185899342e-5,6
13,ADAPT,19,4.361008529762955e-5,6
13,ADAPT,20,4.299739999247265e-5,6
13,ADAPT,21,6.113563911114284e-6,6
13,ADAPT,22,5.52959726274338e-6,6
13,ADAPT,23,5.35691632830293e-6,6
13,ADAPT,24,4.6253297547593775e-6,6
13,ADAPT,25,4.662241835262648e-6,6
13,ADAPT,26,4.604002053376632e-6,6
13,ADAPT,27,4.645693852722843e-6,6
13,ADAPT,28,4.529864289892771e-6,6
13,ADAPT,29,4.527918768815198e-6,6
13,ADAPT,30,4.528014573956796e-6,6
13,ADAPT,31,4.526817498629043e-6,6
13,ADAPT,32,4.52714053356118e-6,6
13,ADAPT,33,4.526570547724873e-6,6
13,ADAPT,34,4.526875600596725e-6,6
13,ADAPT,35,2.977630737532877e-6,6
13,ADAPT,36,2.967202645365319e-6,6
13,ADAPT,37,2.9599701596438877e-6,6
13,ADAPT,38,2.9564392125536187e-6,6
13,ADAPT,39,2.954394174636832e-6,6
13,ADAPT,40,2.9595518959979472e-6,6
13,ADAPT,41,2.9536298713495057e-6,6
13,ADAPT,42,2.95764119506714e-6,6
13,QAOA,2,0.7442814868499141,6
13,QAOA,4,1.0969875113515206,6
13,QAOA,6,0.9407305162024571,6
13,QAOA,8,0.24242817926625193,6
13,QAOA,10,0.2503413867345019,6
13,QAOA,12,0.5017905043079018,6
13,QAOA,14,0.48646613958419405,6
13,QAOA,16,0.5978935088027306,6
13,QAOA,18,0.43652083979026823,6
13,QAOA,20,0.4770104352069948,6
13,QAOA,22,0.17894195731995577,6
13,QAOA,24,0.354407981593166,6
13,QAOA,26,0.2095851735944887,6
13,QAOA,28,0.06951659393138154,6
13,QAOA,30,0.14443963790919767,6
13,QAOA,32,0.1763890184431025,6
13,QAOA,34,0.1721221191870681,6
13,QAOA,36,0.032909118773544854,6
13,QAOA,38,0.11184767650847416,6
14,ADAPT,2,2.5688362768360804,6
14,ADAPT,3,2.0889480914199696,6
14,ADAPT,4,1.6464714348187321,6
14,ADAPT,5,1.277158169212008,6
14,ADAPT,6,0.61739893831502,6
14,ADAPT,7,0.00010988000663036956,6
14,ADAPT,8,7.062302802829379e-5,6
14,ADAPT,9,2.8015388771507332e-5,6
14,ADAPT,10,1.7518361221213752e-5,6
14,ADAPT,11,1.3776259038422722e-5,6
14,ADAPT,12,1.3621508927919024e-5,6
14,ADAPT,13,1.3488533881833575e-5,6
14,ADAPT,14,1.2618105627026921e-5,6
14,ADAPT,15,1.2616904096596215e-5,6
14,ADAPT,16,1.2513157908955463e-5,6
14,ADAPT,17,1.2344002454867109e-5,6
14,ADAPT,18,1.2342544986942983e-5,6
14,ADAPT,19,1.2342212542648667e-5,6
14,ADAPT,20,1.2341596651310738e-5,6
14,ADAPT,21,1.2341024929973798e-5,6
14,ADAPT,22,1.2340261362986382e-5,6
14,ADAPT,23,1.2339807499373023e-5,6
14,ADAPT,24,1.2339309278353028e-5,6
14,ADAPT,25,1.2338947547263501e-5,6
14,ADAPT,26,1.2336325720063712e-5,6
14,ADAPT,27,1.233628387264929e-5,6
14,ADAPT,28,1.1290779180939126e-5,6
14,ADAPT,29,1.1289859775942546e-5,6
14,ADAPT,30,1.0862073533957073e-5,6
14,ADAPT,31,1.085470059170035e-5,6
14,ADAPT,32,1.0853852698389233e-5,6
14,ADAPT,33,1.0853802338672836e-5,6
14,ADAPT,34,1.0854352213485186e-5,6
14,ADAPT,35,1.085313779025654e-5,6
14,ADAPT,36,6.532539664760861e-8,6
14,ADAPT,37,4.634297923189479e-8,6
14,ADAPT,38,3.978755191980099e-8,6
14,ADAPT,39,3.888969768439665e-8,6
14,ADAPT,40,2.43451268033823e-8,6
14,ADAPT,41,2.5621361920968866e-8,6
14,ADAPT,42,1.9701671405414345e-8,6
14,QAOA,2,2.2463526226852295,6
14,QAOA,4,1.1571660228105989,6
14,QAOA,6,0.6067887701674755,6
14,QAOA,8,1.5155912369303186,6
14,QAOA,10,0.9617031332761146,6
14,QAOA,12,0.48111877318746554,6
14,QAOA,14,0.031494367715454885,6
14,QAOA,16,0.016812997979586797,6
14,QAOA,18,0.48325458302803526,6
14,QAOA,20,0.2919291063993308,6
14,QAOA,22,0.025907988603299792,6
14,QAOA,24,0.26776592213914086,6
14,QAOA,26,0.061523427960723964,6
14,QAOA,28,0.08256361585146355,6
14,QAOA,30,0.0026187833265618465,6
14,QAOA,32,0.11096395357609179,6
14,QAOA,34,0.0031753946701096325,6
14,QAOA,36,0.036828731643733015,6
14,QAOA,38,0.12978519418175516,6
15,ADAPT,2,1.9010812888085873,6
15,ADAPT,3,1.4019248409185403,6
15,ADAPT,4,0.9637187647548515,6
15,ADAPT,5,0.6348463649294986,6
15,ADAPT,6,0.14709533732464486,6
15,ADAPT,7,0.05985797045256547,6
15,ADAPT,8,0.00011449189444956431,6
15,ADAPT,9,9.280341237527523e-5,6
15,ADAPT,10,7.876475416157547e-5,6
15,ADAPT,11,7.119741218009068e-5,6
15,ADAPT,12,5.889199368169784e-5,6
15,ADAPT,13,4.590026196549246e-5,6
15,ADAPT,14,3.626191917405208e-5,6
15,ADAPT,15,3.0251385290114285e-5,6
15,ADAPT,16,2.3991375918797075e-5,6
15,ADAPT,17,2.2947464258571415e-5,6
15,ADAPT,18,2.2603584612923555e-5,6
15,ADAPT,19,2.2346230349690188e-5,6
15,ADAPT,20,2.2277111388468995e-5,6
15,ADAPT,21,2.2024190830194357e-5,6
15,ADAPT,22,2.1956935434275238e-5,6
15,ADAPT,23,2.189077074987722e-5,6
15,ADAPT,24,2.1888779043521822e-5,6
15,ADAPT,25,2.1879687362336142e-5,6
15,ADAPT,26,2.1867833024380445e-5,6
15,ADAPT,27,2.1867745798154203e-5,6
15,ADAPT,28,2.050615913695708e-5,6
15,ADAPT,29,2.0489317937411045e-5,6
15,ADAPT,30,2.0465284393367256e-5,6
15,ADAPT,31,2.0461875465116464e-5,6
15,ADAPT,32,2.045356715107971e-5,6
15,ADAPT,33,2.044938496226223e-5,6
15,ADAPT,34,8.128579409572012e-8,6
15,ADAPT,35,5.886644771635474e-8,6
15,ADAPT,36,2.0371214048964248e-8,6
15,ADAPT,37,1.2832417795038964e-8,6
15,ADAPT,38,7.329666651401112e-9,6
15,ADAPT,39,4.01840427599609e-9,6
15,ADAPT,40,1.6055654583624346e-9,6
15,ADAPT,41,7.519744826822716e-10,6
15,ADAPT,42,3.9816594465946764e-10,6
15,QAOA,2,1.7913861554646848,6
15,QAOA,4,0.7179842142026427,6
15,QAOA,6,0.5501690232294001,6
15,QAOA,8,0.7911762013894483,6
15,QAOA,10,0.48586854041466143,6
15,QAOA,12,0.27965677710221826,6
15,QAOA,14,0.2585077848669606,6
15,QAOA,16,0.6101895523635079,6
15,QAOA,18,0.5640878403876561,6
15,QAOA,20,0.10200226990806183,6
15,QAOA,22,0.3959058772594508,6
15,QAOA,24,0.13815434042194052,6
15,QAOA,26,0.21723371018652227,6
15,QAOA,28,0.20780423300093087,6
15,QAOA,30,0.15986216999177927,6
15,QAOA,32,0.07262553511734815,6
15,QAOA,34,0.14027168922662359,6
15,QAOA,36,0.08048078017074012,6
15,QAOA,38,0.0819303408760037,6
16,ADAPT,2,1.5437320906379726,6
16,ADAPT,3,1.1519755306941843,6
16,ADAPT,4,0.7727720514128569,6
16,ADAPT,5,0.4358258483163766,6
16,ADAPT,6,0.16387994593247068,6
16,ADAPT,7,0.16386574020471478,6
16,ADAPT,8,0.1638497675796371,6
16,ADAPT,9,0.16281193507089853,6
16,ADAPT,10,0.1344526618830768,6
16,ADAPT,11,0.13122659430803552,6
16,ADAPT,12,0.1266406535524407,6
16,ADAPT,13,1.6558538664668276e-6,6
16,ADAPT,14,7.394185539411069e-7,6
16,ADAPT,15,6.240923484668315e-7,6
16,ADAPT,16,2.901740980831846e-7,6
16,ADAPT,17,1.6086754062172304e-7,6
16,ADAPT,18,8.955716079839249e-8,6
16,ADAPT,19,8.968917786233987e-8,6
16,ADAPT,20,9.259292088614757e-8,6
16,ADAPT,21,8.297066500517758e-8,6
16,ADAPT,22,6.10969319581045e-8,6
16,ADAPT,23,1.7251380768357194e-8,6
16,ADAPT,24,1.1938449340220814e-8,6
16,ADAPT,25,5.542047709639064e-9,6
16,ADAPT,26,4.712867429645939e-9,6
16,ADAPT,27,2.6459767710207416e-9,6
16,ADAPT,28,2.2330066684617123e-9,6
16,ADAPT,29,1.4964545158591136e-9,6
16,ADAPT,30,1.2811955940605912e-9,6
16,ADAPT,31,9.796030653319576e-10,6
16,ADAPT,32,7.110427802103914e-10,6
16,ADAPT,33,6.083036296899991e-10,6
16,ADAPT,34,5.295657246051633e-10,6
16,ADAPT,35,3.9189806955164386e-10,6
16,ADAPT,36,2.141842259106852e-10,6
16,ADAPT,37,1.730855458959013e-10,6
16,ADAPT,38,1.1439560410053673e-10,6
16,ADAPT,39,8.966516418240644e-11,6
16,ADAPT,40,5.859934759655516e-11,6
16,ADAPT,41,4.6854076174440706e-11,6
16,ADAPT,42,3.410161042438631e-11,6
16,QAOA,2,1.5437320906379695,6
16,QAOA,4,0.5996151437083466,6
16,QAOA,6,0.4992425869580215,6
16,QAOA,8,0.292630714904341,6
16,QAOA,10,0.7669089365268977,6
16,QAOA,12,0.20879130864728612,6
16,QAOA,14,0.4455619880384871,6
16,QAOA,16,0.20816842702045601,6
16,QAOA,18,0.172716613645445,6
16,QAOA,20,0.467483111928801,6
16,QAOA,22,0.12194798452031286,6
16,QAOA,24,0.16122603105174083,6
16,QAOA,26,0.19443208431906367,6
16,QAOA,28,0.09133496333046676,6
16,QAOA,30,0.08570250534321122,6
16,QAOA,32,0.21488184980480884,6
16,QAOA,34,0.3264948311761291,6
16,QAOA,36,0.1571873279715943,6
16,QAOA,38,0.11169259259382613,6
17,ADAPT,2,1.9230845976119424,6
17,ADAPT,3,1.4387188989191912,6
17,ADAPT,4,1.0210650329233744,6
17,ADAPT,5,0.44065908656747066,6
17,ADAPT,6,0.1703000813552915,6
17,ADAPT,7,0.17027780439458873,6
17,ADAPT,8,0.1702569060924768,6
17,ADAPT,9,3.858738531459238e-5,6
17,ADAPT,10,2.294594644514092e-5,6
17,ADAPT,11,2.167902364114127e-5,6
17,ADAPT,12,2.1568552827311294e-5,6
17,ADAPT,13,2.1510762015175544e-5,6
17,ADAPT,14,2.1426628621590282e-5,6
17,ADAPT,15,2.137986758476984e-5,6
17,ADAPT,16,2.1338495026945736e-5,6
17,ADAPT,17,2.1336614093314665e-5,6
17,ADAPT,18,2.129540629525195e-5,6
17,ADAPT,19,2.12672997426111e-5,6
17,ADAPT,20,2.1262198600879856e-5,6
17,ADAPT,21,2.1258273492641422e-5,6
17,ADAPT,22,2.1251035602354307e-5,6
17,ADAPT,23,2.1248471102630617e-5,6
17,ADAPT,24,2.1195540043983385e-5,6
17,ADAPT,25,2.1193326449342464e-5,6
17,ADAPT,26,2.1185820719971105e-5,6
17,ADAPT,27,2.118518294658145e-5,6
17,ADAPT,28,1.8197563928623595e-5,6
17,ADAPT,29,1.1454393238352623e-6,6
17,ADAPT,30,5.260960840303142e-7,6
17,ADAPT,31,1.8836795945276208e-7,6
17,ADAPT,32,1.4774183565435806e-7,6
17,ADAPT,33,6.948767428127667e-8,6
17,ADAPT,34,4.144876086797922e-8,6
17,ADAPT,35,2.894890727134225e-8,6
17,ADAPT,36,1.7086247083852868e-8,6
17,ADAPT,37,1.2128678505973767e-8,6
17,ADAPT,38,7.646212552003817e-9,6
17,ADAPT,39,4.750726922964077e-9,6
17,ADAPT,40,2.695319523127182e-9,6
17,ADAPT,41,1.5101715433729623e-9,6
17,ADAPT,42,9.063612083082262e-10,6
17,QAOA,2,1.634023475780121,6
17,QAOA,4,0.7840298389193885,6
17,QAOA,6,0.6151902860340215,6
17,QAOA,8,0.3962336646301612,6
17,QAOA,10,0.92835834250433,6
17,QAOA,12,0.3819890433293729,6
17,QAOA,14,0.3233052667029117,6
17,QAOA,16,0.4684044105052969,6
17,QAOA,18,0.1735870441166698,6
17,QAOA,20,0.45888506012071684,6
17,QAOA,22,0.2626180502705724,6
17,QAOA,24,0.4418538737759512,6
17,QAOA,26,0.36618847314138403,6
17,QAOA,28,0.19595741088473595,6
17,QAOA,30,0.11586211875937913,6
17,QAOA,32,0.3236192814358603,6
17,QAOA,34,0.004952303517337775,6
17,QAOA,36,0.009872370395436647,6
17,QAOA,38,0.07271103247560884,6
