seed,alg,layer,err,n,overlap,time,rel_err,apprx
5,qaoa,18,0.0008203192025044714,6,0.9986039143525105,27.785298109054565,0.00017873653756871424,0.9998212634624313
5,qaoa,19,0.00048149095104754736,6,0.9993221070572029,27.785298109054565,0.00010491041194471709,0.9998950895880553
5,qaoa,20,0.0002094250503690276,6,0.999736531838615,27.785298109054565,4.5630905955672225e-5,0.9999543690940443
5,qaoa,21,0.00011062868474187582,6,0.9998354324911414,27.785298109054565,2.4104504693020335e-5,0.999975895495307
6,qaoa,1,0.9943730438829204,6,0.031249999999999993,24.564712047576904,0.31787685893266315,0.6821231410673368
6,qaoa,2,0.9834031590716705,6,0.031874625629962496,24.564712047576904,0.31437005376723287,0.6856299462327671
6,qaoa,3,0.47192909465308475,6,0.091884815433369,24.564712047576904,0.15086424473200138,0.8491357552679986
6,qaoa,4,0.28652910861984493,6,0.17254325356624275,24.564712047576904,0.09159638186207332,0.9084036181379267
6,qaoa,5,0.24389568092314562,6,0.22488760403256247,24.564712047576904,0.07796751273179223,0.9220324872682077
6,qaoa,6,0.2037233009676993,6,0.31977107722561754,24.564712047576904,0.06512538066209957,0.9348746193379004
6,qaoa,7,0.16484767335416084,6,0.4453328431674357,24.564712047576904,0.052697788752958344,0.9473022112470416
6,qaoa,8,0.11945184502414374,6,0.5828150248529423,24.564712047576904,0.03818584737747262,0.9618141526225273
6,qaoa,9,0.08274719009137543,6,0.7167362705436698,24.564712047576904,0.026452262592556192,0.9735477374074438
6,qaoa,10,0.0695251508491852,6,0.7529060079889484,24.564712047576904,0.022225498473348322,0.9777745015266517
6,qaoa,11,0.05219651283951077,6,0.8225250084047523,24.564712047576904,0.016685954683437386,0.9833140453165626
6,qaoa,12,0.036753231072149006,6,0.8839644598957846,24.564712047576904,0.011749113394325543,0.9882508866056745
6,qaoa,13,0.02714872692544379,6,0.9070817173755186,24.564712047576904,0.008678787193769502,0.9913212128062305
6,qaoa,14,0.018455185421862197,6,0.9328659354149254,24.564712047576904,0.005899673577245686,0.9941003264227544
6,qaoa,15,0.01239979265033142,6,0.9469672785742446,24.564712047576904,0.003963911897402327,0.9960360881025977
6,qaoa,16,0.009172363604827538,6,0.9590043136055598,24.564712047576904,0.0029321813876866877,0.9970678186123133
6,qaoa,17,0.004628763185172691,6,0.9853863273821284,24.564712047576904,0.0014797029254737994,0.9985202970745262
6,qaoa,18,0.00280295879260839,6,0.9912437097711565,24.564712047576904,0.0008960377015378473,0.9991039622984621
6,qaoa,19,0.001185104702988049,6,0.9964139115100498,24.564712047576904,0.0003788491279099107,0.9996211508720901
6,qaoa,20,0.00042394946066082184,6,0.9985335840699453,24.564712047576904,0.00013552632357653296,0.9998644736764235
6,qaoa,21,0.00018673164825289135,6,0.9993685998779362,24.564712047576904,5.9693562868682225e-5,0.9999403064371313
7,qaoa,1,1.470393852538554,6,0.03125,21.481917142868042,0.28579733879569796,0.714202661204302
7,qaoa,2,1.4453406102493687,6,0.03217638651612243,21.481917142868042,0.28092779315519395,0.7190722068448061
7,qaoa,3,0.7323467709858473,6,0.09087794153442678,21.481917142868042,0.142344690752092,0.857655309247908
7,qaoa,4,0.412928514692509,6,0.2016046404379361,21.481917142868042,0.08026004081031411,0.9197399591896859
7,qaoa,5,0.3122305647535297,6,0.28160090458213527,21.481917142868042,0.06068759356085304,0.9393124064391469
7,qaoa,6,0.29419943598394394,6,0.2887981260523688,21.481917142868042,0.057182921252183244,0.9428170787478167
7,qaoa,7,0.2874169231588901,6,0.28781770877844426,21.481917142868042,0.05586461859986904,0.944135381400131
7,qaoa,8,0.23964974519153426,6,0.33995092045328484,21.481917142868042,0.046580213390147965,0.953419786609852
7,qaoa,9,0.17614116980584438,6,0.42309727242560274,21.481917142868042,0.03423618610480523,0.9657638138951947
7,qaoa,10,0.154740712074239,6,0.45965803074538253,21.481917142868042,0.030076624462090685,0.9699233755379093
7,qaoa,11,0.12593598360395397,6,0.4863471144361788,21.481917142868042,0.0244779103982856,0.9755220896017144
7,qaoa,12,0.11912389861561579,6,0.531678203025443,21.481917142868042,0.023153859867228222,0.9768461401327718
7,qaoa,13,0.10295424414494292,6,0.6565490823426261,21.481917142868042,0.02001099837540007,0.9799890016245999
7,qaoa,14,0.0877650728789714,6,0.693404739083541,21.481917142868042,0.01705871132738759,0.9829412886726124
7,qaoa,15,0.0678465138484281,6,0.7646879611241241,21.481917142868042,0.013187183196508774,0.9868128168034912
7,qaoa,16,0.04505567177040426,6,0.8697139915333979,21.481917142868042,0.008757375493241433,0.9912426245067586
7,qaoa,17,0.017040325513067778,6,0.9612459242203114,21.481917142868042,0.00331209197824058,0.9966879080217594
7,qaoa,18,0.006639019122071765,6,0.9840186936385182,21.481917142868042,0.0012904120851879792,0.998709587914812
7,qaoa,19,0.004885449743095904,6,0.9878734855974997,21.481917142868042,0.0009495745190898272,0.9990504254809102
7,qaoa,20,0.0030016663757024276,6,0.9917540983278508,21.481917142868042,0.0005834275358586539,0.9994165724641414
7,qaoa,21,0.0018181538499151273,6,0.9950944112235817,21.481917142868042,0.00035339071292347614,0.9996466092870765
8,qaoa,1,1.321340159240636,6,0.031250000000000014,28.016398191452026,0.3069940212447767,0.6930059787552233
8,qaoa,2,1.3045300954466303,6,0.03208149082295159,28.016398191452026,0.30308844928027306,0.696911550719727
8,qaoa,3,0.6012348171186939,6,0.10053283669073086,28.016398191452026,0.139688098427062,0.860311901572938
8,qaoa,4,0.44646784527044625,6,0.1685980135213792,28.016398191452026,0.10373026068838631,0.8962697393116137
8,qaoa,5,0.24070007280780015,6,0.3147228122574945,28.016398191452026,0.05592313436355641,0.9440768656364436
8,qaoa,6,0.17102224097991847,6,0.3507931477629219,28.016398191452026,0.039734511294117765,0.9602654887058822
8,qaoa,7,0.1564421722996201,6,0.375723629948622,28.016398191452026,0.03634704601283687,0.9636529539871631
8,qaoa,8,0.119498142105118,6,0.5392956834271824,28.016398191452026,0.027763642026299006,0.972236357973701
8,qaoa,9,0.09317297446902373,6,0.7403927608618637,28.016398191452026,0.021647375131639644,0.9783526248683604
8,qaoa,10,0.05330757889635329,6,0.859364845567216,28.016398191452026,0.012385234713232053,0.987614765286768
8,qaoa,11,0.04318466234207019,6,0.8727223858524208,28.016398191452026,0.010033323407130038,0.98996667659287
8,qaoa,12,0.03756922260644835,6,0.8702024509846302,28.016398191452026,0.008728658281015222,0.9912713417189848
8,qaoa,13,0.028740486447307312,6,0.9147516344565172,28.016398191452026,0.0066774308230066045,0.9933225691769934
8,qaoa,14,0.022303275725263028,6,0.9410462155387448,28.016398191452026,0.005181839251570476,0.9948181607484295
8,qaoa,15,0.01765705808948148,6,0.9516543689615827,28.016398191452026,0.004102358676026102,0.9958976413239738
8,qaoa,16,0.01177410568217141,6,0.9698585985793956,28.016398191452026,0.0027355409011469442,0.9972644590988531
8,qaoa,17,0.0080327140482499,6,0.9816405641165782,28.016398191452026,0.0018662833865572017,0.9981337166134427
8,qaoa,18,0.0036460940738960446,6,0.9919844582778996,28.016398191452026,0.0008471165231406927,0.9991528834768593
8,qaoa,19,0.0023407358065838935,6,0.9938319980019359,28.016398191452026,0.0005438356602646472,0.9994561643397354
8,qaoa,20,0.0008066201061023293,6,0.9977862960308396,28.016398191452026,0.00018740636032098818,0.999812593639679
8,qaoa,21,0.000402796604678457,6,0.9987245089092096,28.016398191452026,9.358388795588139e-5,0.9999064161120441
9,qaoa,1,1.6703915895730814,6,0.03125,26.415612936019897,0.3282624816134684,0.6717375183865316
9,qaoa,2,1.6502796228313694,6,0.03230514451699112,26.415612936019897,0.3243101125079407,0.6756898874920593
9,qaoa,3,0.8736606410929078,6,0.13793685016898566,26.415612936019897,0.1716902862319065,0.8283097137680935
9,qaoa,4,0.499328120845302,6,0.318348516852926,26.415612936019897,0.09812710331591225,0.9018728966840878
9,qaoa,5,0.2913541714964625,6,0.47201456114869483,26.415612936019897,0.05725642056681371,0.9427435794331863
9,qaoa,6,0.22905980496226608,6,0.5632775811230636,26.415612936019897,0.04501443882031759,0.9549855611796824
9,qaoa,7,0.18708751315032046,6,0.6142718626565203,26.415612936019897,0.03676611623823653,0.9632338837617634
9,qaoa,8,0.14067432232140842,6,0.7171589756283347,26.415612936019897,0.02764507582100593,0.972354924178994
9,qaoa,9,0.12382897524913972,6,0.7646447164344051,26.415612936019897,0.02433465719336163,0.9756653428066384
9,qaoa,10,0.10484881889384479,6,0.7855883415150525,26.415612936019897,0.02060470951792276,0.9793952904820772
9,qaoa,11,0.08659398698657306,6,0.8159007270831107,26.415612936019897,0.017017301355236027,0.982982698644764
9,qaoa,12,0.06418950590689665,6,0.8825411261551283,26.415612936019897,0.012614411275816832,0.9873855887241831
9,qaoa,13,0.04296670853864537,6,0.940450447494549,26.415612936019897,0.008443743646520108,0.9915562563534799
9,qaoa,14,0.022518574439593486,6,0.977123530193322,26.415612936019897,0.004425311510235647,0.9955746884897644
9,qaoa,15,0.012220196374615355,6,0.9881383233150342,26.415612936019897,0.00240149196917376,0.9975985080308263
9,qaoa,16,0.007671596894161858,6,0.9934561197767278,26.415612936019897,0.0015076090242165158,0.9984923909757835
9,qaoa,17,0.0029253464130105655,6,0.9972123335182848,26.415612936019897,0.0005748840446205402,0.9994251159553794
9,qaoa,18,0.0014849805114680592,6,0.9979809633374641,26.415612936019897,0.0002918258155063679,0.9997081741844936
9,qaoa,19,0.0006824804720215738,6,0.9992580763174089,26.415612936019897,0.00013411988829265559,0.9998658801117073
9,qaoa,20,0.000375233745903536,6,0.9995879010166373,26.415612936019897,7.374029023152197e-5,0.9999262597097685
9,qaoa,21,0.00017999044218885984,6,0.9998365725068853,26.415612936019897,3.537141206195929e-5,0.999964628587938
10,qaoa,1,1.907412128150403,6,0.031249999999999986,31.270615100860596,0.3143156445408671,0.6856843554591329
10,qaoa,2,1.8762402501227218,6,0.032454189401578244,31.270615100860596,0.30917894189060097,0.6908210581093991
10,qaoa,3,1.0107710906460818,6,0.10688015576827554,31.270615100860596,0.1665613645582561,0.8334386354417439
10,qaoa,4,0.4641831777593106,6,0.2897118487888579,31.270615100860596,0.07649109101760997,0.92350890898239
10,qaoa,5,0.3085968721407122,6,0.36836442309709105,31.270615100860596,0.05085257839073314,0.9491474216092669
10,qaoa,6,0.23652699217313788,6,0.47381420882866276,31.270615100860596,0.03897643980501642,0.9610235601949836
10,qaoa,7,0.16140902949950853,6,0.7670215953860289,31.270615100860596,0.02659801853679596,0.973401981463204
10,qaoa,8,0.11560865176347423,6,0.8610878673937541,31.270615100860596,0.01905073757121029,0.9809492624287897
10,qaoa,9,0.09458346738959111,6,0.888231489434272,31.270615100860596,0.015586072394484231,0.9844139276055157
10,qaoa,10,0.05969562202289325,6,0.9147397203404384,31.270615100860596,0.00983702873410384,0.9901629712658961
10,qaoa,11,0.03647681640115241,6,0.9480561292475791,31.270615100860596,0.006010884532355787,0.9939891154676442
10,qaoa,12,0.01964918775047142,6,0.984271654731748,31.270615100860596,0.0032379195986778067,0.9967620804013222
10,qaoa,13,0.00952460656152887,6,0.9923602677948603,31.270615100860596,0.0015695259593888128,0.9984304740406111
10,qaoa,14,0.005454604748529768,6,0.9960719275304434,31.270615100860596,0.0008988448704645225,0.9991011551295355
10,qaoa,15,0.0032055431524682376,6,0.9975866781943908,31.270615100860596,0.0005282300281107208,0.9994717699718892
10,qaoa,16,0.0016684242482929434,6,0.9987416414564194,31.270615100860596,0.0002749336838275872,0.9997250663161724
10,qaoa,17,0.0011163059035803613,6,0.9991761127641067,31.270615100860596,0.0001839520701427402,0.9998160479298572
10,qaoa,18,0.0008067662486563876,6,0.9994450051971665,31.270615100860596,0.00013294413393823964,0.9998670558660617
10,qaoa,19,0.0003353711265186021,6,0.9997060087808836,31.270615100860596,5.526461231758465e-5,0.9999447353876825
10,qaoa,20,0.00020301967836289236,6,0.9998258690524643,31.270615100860596,3.34548890181327e-5,0.9999665451109818
10,qaoa,21,0.00013577513159379606,6,0.9998918694450633,31.270615100860596,2.237389988754436e-5,0.9999776261001124
11,qaoa,1,1.4794659723304502,6,0.03125,28.53707504272461,0.332114648095949,0.667885351904051
11,qaoa,2,1.4646826646899909,6,0.032183447279618256,28.53707504272461,0.32879604996221057,0.6712039500377894
11,qaoa,3,0.8402907244113034,6,0.1356644937476888,28.53707504272461,0.18863080561194345,0.8113691943880565
11,qaoa,4,0.5620367161651658,6,0.3805185592617303,28.53707504272461,0.12616756971582765,0.8738324302841723
11,qaoa,5,0.38843855056900356,6,0.6614617657262684,28.53707504272461,0.0871977692909794,0.9128022307090206
11,qaoa,6,0.3110785317396072,6,0.744304751552594,28.53707504272461,0.06983177648632545,0.9301682235136746
11,qaoa,7,0.21396961956337712,6,0.7718953938059211,28.53707504272461,0.04803249701821647,0.9519675029817836
11,qaoa,8,0.1422469948276186,6,0.8601170880638638,28.53707504272461,0.03193200216390573,0.9680679978360943
11,qaoa,9,0.1118626239500724,6,0.9015420897038645,28.53707504272461,0.02511123383915839,0.9748887661608416
11,qaoa,10,0.099127501333232,6,0.9133694035630677,28.53707504272461,0.02225241799245907,0.977747582007541
11,qaoa,11,0.07618069088949309,6,0.9302310498589224,28.53707504272461,0.017101253979242687,0.9828987460207573
11,qaoa,12,0.0700591504037007,6,0.9369227038136622,28.53707504272461,0.015727073496374547,0.9842729265036254
11,qaoa,13,0.054862966039769034,6,0.9448624759506103,28.53707504272461,0.012315791644127208,0.9876842083558728
11,qaoa,14,0.04119413603296884,6,0.9594186427135839,28.53707504272461,0.009247374558169494,0.9907526254418305
11,qaoa,15,0.027438352103281716,6,0.971386310618407,28.53707504272461,0.006159437813064322,0.9938405621869357
11,qaoa,16,0.01930048543729157,6,0.9797220237856942,28.53707504272461,0.004332626805191137,0.9956673731948089
11,qaoa,17,0.014396627485322,6,0.9841851569377583,28.53707504272461,0.0032317950939585623,0.9967682049060415
11,qaoa,18,0.007952932451905426,6,0.9916787762614362,28.53707504272461,0.0017852964596643468,0.9982147035403357
11,qaoa,19,0.004553254829108511,6,0.9951490891672691,28.53707504272461,0.0010221273442866255,0.9989778726557134
11,qaoa,20,0.002068146884877109,6,0.9979249296773902,28.53707504272461,0.0004642633813333006,0.9995357366186667
11,qaoa,21,0.0012554533339326213,6,0.9986873580665394,28.53707504272461,0.0002818276661971029,0.9997181723338029
12,qaoa,1,1.6437241481393547,6,0.031250000000000014,21.67659306526184,0.29540354376181266,0.7045964562381873
12,qaoa,2,1.617795861470698,6,0.03228726385269284,21.67659306526184,0.29074381556212453,0.7092561844378755
12,qaoa,3,0.8582903910681985,6,0.10481296284925028,21.67659306526184,0.15424852362560937,0.8457514763743906
12,qaoa,4,0.5930792295488523,6,0.2516647839980823,21.67659306526184,0.10658583214134498,0.893414167858655
12,qaoa,5,0.41710782684684666,6,0.43426012859558116,21.67659306526184,0.07496095395375361,0.9250390460462464
12,qaoa,6,0.2659580952304985,6,0.6776094568250255,21.67659306526184,0.04779692742980265,0.9522030725701973
12,qaoa,7,0.21583449414921496,6,0.7080286583276897,21.67659306526184,0.03878891388794691,0.9612110861120531
12,qaoa,8,0.19563465774323152,6,0.7524364958347692,21.67659306526184,0.03515867990708646,0.9648413200929136
12,qaoa,9,0.16098305939087254,6,0.8229499246014619,21.67659306526184,0.028931232946545725,0.9710687670534542
12,qaoa,10,0.12154371050720147,6,0.8625573114900714,21.67659306526184,0.021843350568542724,0.9781566494314573
12,qaoa,11,0.10132701092915575,6,0.8760712795665578,21.67659306526184,0.018210086005700555,0.9817899139942995
12,qaoa,12,0.07362931540102391,6,0.9113234389148479,21.67659306526184,0.013232366707539958,0.9867676332924601
12,qaoa,13,0.05445375828369681,6,0.925630256928982,21.67659306526184,0.009786212112514054,0.9902137878874859
12,qaoa,14,0.04455104273687027,6,0.9363786217471332,21.67659306526184,0.00800653559640939,0.9919934644035906
12,qaoa,15,0.030718529889524504,6,0.9512870599034443,21.67659306526184,0.005520611593368998,0.994479388406631
12,qaoa,16,0.02081347389311805,6,0.9688211255607229,21.67659306526184,0.00374051446100662,0.9962594855389934
12,qaoa,17,0.013392672355774238,6,0.9780696827051675,21.67659306526184,0.002406877625308918,0.9975931223746911
12,qaoa,18,0.008917300143836293,6,0.9852140050340588,21.67659306526184,0.001602581592695343,0.9983974184073047
12,qaoa,19,0.004247417907097706,6,0.9935009858654436,21.67659306526184,0.000763328994718687,0.9992366710052814
12,qaoa,20,0.0017761907145503741,6,0.9970305062808097,21.67659306526184,0.0003192099064000144,0.9996807900936
12,qaoa,21,0.0008658337842115671,6,0.9986186789322501,21.67659306526184,0.00015560419213547585,0.9998443958078645
13,qaoa,1,1.3430892891166333,6,0.03125,26.560774087905884,0.3699319625019845,0.6300680374980155
13,qaoa,2,1.3312756040798863,6,0.03209661059937953,26.560774087905884,0.3666780763118128,0.6333219236881872
13,qaoa,3,0.7118478223930862,6,0.1491822750895335,26.560774087905884,0.19606683194818522,0.8039331680518148
13,qaoa,4,0.4326508630806316,6,0.3527628135888312,26.560774087905884,0.11916659908952386,0.8808334009104761
13,qaoa,5,0.3444116232459038,6,0.5179639879895819,26.560774087905884,0.09486254467835843,0.9051374553216416
13,qaoa,6,0.3122403187969902,6,0.5945304663876635,26.560774087905884,0.08600148541187959,0.9139985145881204
13,qaoa,7,0.28041879270044934,6,0.6409064397829,26.560774087905884,0.07723676686778046,0.9227632331322195
13,qaoa,8,0.21337910211276823,6,0.7141085699148927,26.560774087905884,0.058771781326172834,0.9412282186738272
13,qaoa,9,0.1485602856703805,6,0.7890638960781358,26.560774087905884,0.04091849921909908,0.9590815007809009
13,qaoa,10,0.13098420067521088,6,0.805050159835108,26.560774087905884,0.036077454272905526,0.9639225457270945
13,qaoa,11,0.06716559640954634,6,0.8965178082331428,26.560774087905884,0.018499664239554545,0.9815003357604455
13,qaoa,12,0.04786932284402523,6,0.9276985804780042,26.560774087905884,0.01318482150578266,0.9868151784942173
13,qaoa,13,0.024844723243433897,6,0.9661604670921278,26.560774087905884,0.00684307238672651,0.9931569276132735
13,qaoa,14,0.01437678479697535,6,0.9827529191189576,26.560774087905884,0.003959850069172829,0.9960401499308271
13,qaoa,15,0.008520920113022967,6,0.9905812508701083,26.560774087905884,0.0023469479842300237,0.9976530520157699
13,qaoa,16,0.00533812765234698,6,0.9943402121297367,26.560774087905884,0.0014702998933284945,0.9985297001066715
13,qaoa,17,0.00354353736953561,6,0.9963470761978893,26.560774087905884,0.0009760093717772123,0.9990239906282228
13,qaoa,18,0.0018894158823847818,6,0.9979380125763566,26.560774087905884,0.0005204086809542891,0.9994795913190457
13,qaoa,19,0.0010631714696693884,6,0.9988434542541168,26.560774087905884,0.0002928331805174286,0.9997071668194826
13,qaoa,20,0.0005651190139523976,6,0.9993583363808464,26.560774087905884,0.0001556527831564313,0.9998443472168436
13,qaoa,21,0.0002991342524727436,6,0.9996815029031046,26.560774087905884,8.239163394831938e-5,0.9999176083660517
14,qaoa,1,2.2362168604104222,6,0.03125000000000003,29.23371386528015,0.3647397252486241,0.6352602747513759
14,qaoa,2,2.20878175095994,6,0.03266791705521885,29.23371386528015,0.36026490240818715,0.6397350975918129
14,qaoa,3,1.2894543697086238,6,0.1618646754786556,29.23371386528015,0.21031736270955506,0.789682637290445
14,qaoa,4,0.5477268560971931,6,0.48925716451741874,29.23371386528015,0.08933737444744819,0.9106626255525518
14,qaoa,5,0.3270334297633024,6,0.634746181514951,29.23371386528015,0.05334101778353008,0.9466589822164699
14,qaoa,6,0.268734856466434,6,0.7171575952889236,29.23371386528015,0.043832187945450816,0.9561678120545491
14,qaoa,7,0.22957141301251038,6,0.7488127015687146,29.23371386528015,0.03744440693097781,0.9625555930690222
14,qaoa,8,0.19622325740925817,6,0.8086593906987483,29.23371386528015,0.032005132535181426,0.9679948674648186
14,qaoa,9,0.13138991311296788,6,0.8837471584044518,29.23371386528015,0.02143044427295346,0.9785695557270465
14,qaoa,10,0.10933097011493409,6,0.894082574151208,29.23371386528015,0.017832504846407308,0.9821674951535927
14,qaoa,11,0.06988031233738656,6,0.946722913870479,29.23371386528015,0.011397877537489127,0.9886021224625109
14,qaoa,12,0.044573767842680745,6,0.9740137439348243,29.23371386528015,0.007270235782611649,0.9927297642173883
14,qaoa,13,0.026733223054950628,6,0.9834759934320342,29.23371386528015,0.004360341165786262,0.9956396588342138
14,qaoa,14,0.018222231019875856,6,0.9897642784148883,29.23371386528015,0.0029721498184154815,0.9970278501815845
14,qaoa,15,0.012839080241744405,6,0.9916667121024646,29.23371386528015,0.0020941272211673677,0.9979058727788326
14,qaoa,16,0.009200908012319431,6,0.9941787867198136,29.23371386528015,0.001500720578519976,0.99849927942148
14,qaoa,17,0.0057264671180075055,6,0.996301057867612,29.23371386528015,0.000934019450548278,0.9990659805494517
14,qaoa,18,0.003945068549180419,6,0.9975212616216129,29.23371386528015,0.0006434631829271525,0.9993565368170728
14,qaoa,19,0.002865197746839243,6,0.9981929386954047,29.23371386528015,0.0004673300955137775,0.9995326699044862
14,qaoa,20,0.0019323062508407318,6,0.9987679354875335,29.23371386528015,0.00031517017133056343,0.9996848298286695
14,qaoa,21,0.0013434206956581818,6,0.9991474123473042,29.23371386528015,0.0002191195782942756,0.9997808804217058
15,qaoa,1,1.4734479132507747,6,0.03125000000000003,26.022403955459595,0.37131563498016573,0.6286843650198343
15,qaoa,2,1.462017925005234,6,0.03217947884875095,26.022403955459595,0.36843522549636853,0.6315647745036315
15,qaoa,3,0.8337892201183661,6,0.16085457940455497,26.022403955459595,0.21011870926934886,0.7898812907306512
15,qaoa,4,0.4716182891029419,6,0.4284796144574108,26.022403955459595,0.11884997285052566,0.8811500271494743
15,qaoa,5,0.2983378546685933,6,0.6283766047081835,26.022403955459595,0.07518250828459062,0.9248174917154094
15,qaoa,6,0.21977504115047175,6,0.77052526977238,26.022403955459595,0.05538431879654133,0.9446156812034586
15,qaoa,7,0.15753337436691295,6,0.8608526662839636,26.022403955459595,0.03969913317435532,0.9603008668256446
15,qaoa,8,0.1297154072501705,6,0.885326955043393,26.022403955459595,0.0326888778196059,0.9673111221803941
15,qaoa,9,0.10601372254541541,6,0.8978273350245232,26.022403955459595,0.026715944520030246,0.9732840554799698
15,qaoa,10,0.07742186673202234,6,0.9276709719345124,26.022403955459595,0.019510665662775865,0.9804893343372242
15,qaoa,11,0.06552088960203406,6,0.9376802008209713,26.022403955459595,0.01651156481898925,0.9834884351810107
15,qaoa,12,0.04474317297568087,6,0.9503032625299455,26.022403955459595,0.011275484891650003,0.98872451510835
15,qaoa,13,0.03635661299552684,6,0.9579657330901402,26.022403955459595,0.009162033295346346,0.9908379667046536
15,qaoa,14,0.027506433151488707,6,0.9680436842547878,26.022403955459595,0.006931747366047682,0.9930682526339523
15,qaoa,15,0.01957547213902977,6,0.9774898024511158,26.022403955459595,0.004933108800095931,0.9950668911999041
15,qaoa,16,0.012956632640579002,6,0.986000978596075,26.022403955459595,0.0032651308762772138,0.9967348691237228
15,qaoa,17,0.008304192152336132,6,0.9899862144578732,26.022403955459595,0.0020926945257529477,0.997907305474247
15,qaoa,18,0.003765211516839617,6,0.9955162146753446,26.022403955459595,0.0009488505787255391,0.9990511494212745
15,qaoa,19,0.0026207550438428484,6,0.996886815258668,26.022403955459595,0.0006604422962499097,0.99933955770375
15,qaoa,20,0.0012339219544723612,6,0.9985986424860805,26.022403955459595,0.00031095399431529995,0.9996890460056846
15,qaoa,21,0.0006785792854842043,6,0.9992400717695343,26.022403955459595,0.00017100509356863212,0.9998289949064314
16,qaoa,1,1.8512104645166518,6,0.031249999999999993,22.97930097579956,0.29084473432455227,0.7091552656754477
16,qaoa,2,1.8191981630402942,6,0.03242077348243263,22.97930097579956,0.28581526333977164,0.7141847366602283
16,qaoa,3,0.9936430985027505,6,0.11197287930937201,22.97930097579956,0.15611183522177946,0.8438881647782205
16,qaoa,4,0.6264394826870952,6,0.28046124604696737,22.97930097579956,0.09842026522905886,0.9015797347709411
16,qaoa,5,0.5041277244211742,6,0.37175052692500976,22.97930097579956,0.0792037949683914,0.9207962050316086
16,qaoa,6,0.25354672537882816,6,0.8006766364185052,22.97930097579956,0.03983487096423669,0.9601651290357633
16,qaoa,7,0.17210272424379713,6,0.8706506875403186,22.97930097579956,0.027039157388454037,0.9729608426115459
16,qaoa,8,0.1330591828111949,6,0.897065038941227,22.97930097579956,0.02090500427473999,0.97909499572526
16,qaoa,9,0.12671486009345312,6,0.8992974566916063,22.97930097579956,0.019908244105823914,0.9800917558941761
16,qaoa,10,0.09978117759168281,6,0.9138960605544586,22.97930097579956,0.015676677851332938,0.984323322148667
16,qaoa,11,0.07653145090258384,6,0.9285810227420915,22.97930097579956,0.012023900000503856,0.9879760999994961
16,qaoa,12,0.06390410380719391,6,0.9378035861068583,22.97930097579956,0.010040010279925002,0.989959989720075
16,qaoa,13,0.04873784899920075,6,0.9532487352360081,22.97930097579956,0.007657231317252626,0.9923427686827474
16,qaoa,14,0.031484764479363214,6,0.9678582052532151,22.97930097579956,0.004946589345616312,0.9950534106543837
16,qaoa,15,0.021336159166684077,6,0.9780470101271828,22.97930097579956,0.0033521361634917288,0.9966478638365083
16,qaoa,16,0.01280524051204246,6,0.9858202590930819,22.97930097579956,0.002011838656961893,0.9979881613430381
16,qaoa,17,0.008268010092225886,6,0.9905689405858094,22.97930097579956,0.001298991791997038,0.998701008208003
16,qaoa,18,0.004994896069342225,6,0.9941230929637068,22.97930097579956,0.0007847509767863687,0.9992152490232137
16,qaoa,19,0.0020748203834157763,6,0.997809043409059,22.97930097579956,0.00032597621650938926,0.9996740237834906
16,qaoa,20,0.0015841795212860887,6,0.9983285496291033,22.97930097579956,0.0002488913501853772,0.9997511086498146
16,qaoa,21,0.001068841510902807,6,0.9988150704099381,22.97930097579956,0.0001679263007811199,0.9998320736992189
17,qaoa,1,1.8745314609865442,6,0.031249999999999972,22.522573947906494,0.2948230042687014,0.7051769957312986
17,qaoa,2,1.8399713466015832,6,0.032434839323491324,22.522573947906494,0.2893874503914239,0.7106125496085761
17,qaoa,3,0.9761598333737922,6,0.10520727496282427,22.522573947906494,0.15352869808343123,0.8464713019165687
17,qaoa,4,0.6566655616653128,6,0.2814669612812224,22.522573947906494,0.1032792021469046,0.8967207978530954
17,qaoa,5,0.3702672608416915,6,0.48550964029971827,22.522573947906494,0.0582349821785541,0.941765017821446
17,qaoa,6,0.22793311977830122,6,0.6355184667409597,22.522573947906494,0.035848919340094716,0.9641510806599053
17,qaoa,7,0.17550613313804408,6,0.707464747389179,22.522573947906494,0.02760329528537706,0.9723967047146229
17,qaoa,8,0.15061027176807684,6,0.7580057987110026,22.522573947906494,0.023687718088775643,0.9763122819112243
17,qaoa,9,0.12230008849134677,6,0.7863943165464456,22.522573947906494,0.01923514236051849,0.9807648576394815
17,qaoa,10,0.09165558930243822,6,0.8586018560285579,22.522573947906494,0.0144154295398924,0.9855845704601076
17,qaoa,11,0.0672931574881881,6,0.9085979036650094,22.522573947906494,0.010583749203629337,0.9894162507963706
17,qaoa,12,0.05407249667507141,6,0.9272725865849424,22.522573947906494,0.008504426972734791,0.9914955730272652
17,qaoa,13,0.04495172409147763,6,0.9346578207461392,22.522573947906494,0.007069927936409454,0.9929300720635905
17,qaoa,14,0.0375302021918289,6,0.94587886783649,22.522573947906494,0.00590268405267711,0.9940973159473229
17,qaoa,15,0.029209110610159073,6,0.9648793116553295,22.522573947906494,0.004593957434873757,0.9954060425651262
17,qaoa,16,0.018903653101285833,6,0.9774026446345622,22.522573947906494,0.002973133241541498,0.9970268667584585
17,qaoa,17,0.011859798192205062,6,0.9875362768555734,22.522573947906494,0.0018652881564368202,0.9981347118435632
17,qaoa,18,0.008426006359401939,6,0.9905264849600787,22.522573947906494,0.0013252274291297664,0.9986747725708702
